dish_id,dish_label,dish_class,dish_family,dish_name,cuisine,course,protein_type,source,label_quality,source_dish_label,original_path,ingredients,image_path
2411,pulled_pork_sandwich,pulled_pork_sandwich,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"chicken,rice,lamb,mushroom,shrimp,tomato,pasta",public_images/food101/pulled_pork_sandwich/food101_pulled_pork_sandwich_000021.jpg
2412,pulled_pork_sandwich,pulled_pork_sandwich,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"lamb,beef,mushroom,garlic",public_images/food101/pulled_pork_sandwich/food101_pulled_pork_sandwich_000022.jpg
2413,pulled_pork_sandwich,pulled_pork_sandwich,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"lamb,shrimp,spinach,avocado,potato,cream,tomato",public_images/food101/pulled_pork_sandwich/food101_pulled_pork_sandwich_000023.jpg
2414,pulled_pork_sandwich,pulled_pork_sandwich,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"chicken,cream,garlic,tomato,pasta,cheese",public_images/food101/pulled_pork_sandwich/food101_pulled_pork_sandwich_000024.jpg
2415,pulled_pork_sandwich,pulled_pork_sandwich,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beef,rice,cheese,spice",public_images/food101/pulled_pork_sandwich/food101_pulled_pork_sandwich_000025.jpg
2416,pulled_pork_sandwich,pulled_pork_sandwich,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"spinach,tofu,chicken,mushroom,tomato",public_images/food101/pulled_pork_sandwich/food101_pulled_pork_sandwich_000026.jpg
2417,pulled_pork_sandwich,pulled_pork_sandwich,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"lamb,chili,shrimp,cheese",public_images/food101/pulled_pork_sandwich/food101_pulled_pork_sandwich_000027.jpg
2418,pulled_pork_sandwich,pulled_pork_sandwich,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"mushroom,cream,rice,beans,chili",public_images/food101/pulled_pork_sandwich/food101_pulled_pork_sandwich_000028.jpg
2419,pulled_pork_sandwich,pulled_pork_sandwich,,,Unknown,Main,Meat,food101,dataset_label+heuristic_metadata,,,"beans,mushroom,tomato,potato,rice,shrimp",public_images/food101/pulled_pork_sandwich/food101_pulled_pork_sandwich_000029.jpg
2420,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,tomato,beans",public_images/food101/ramen/food101_ramen_000001.jpg
2421,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,avocado,chili,rice,spinach",public_images/food101/ramen/food101_ramen_000002.jpg
2422,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,cream,spice,beans",public_images/food101/ramen/food101_ramen_000003.jpg
2423,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,potato,pasta",public_images/food101/ramen/food101_ramen_000004.jpg
2424,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,spice",public_images/food101/ramen/food101_ramen_000005.jpg
2425,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,tomato,spinach",public_images/food101/ramen/food101_ramen_000006.jpg
2426,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,cheese,chili,garlic,shrimp",public_images/food101/ramen/food101_ramen_000007.jpg
2427,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,spice",public_images/food101/ramen/food101_ramen_000008.jpg
2428,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,cheese,tofu,cream,tomato",public_images/food101/ramen/food101_ramen_000009.jpg
2429,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,cheese,spice",public_images/food101/ramen/food101_ramen_000010.jpg
2430,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,spinach,pasta,chicken,potato,spice",public_images/food101/ramen/food101_ramen_000011.jpg
2431,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,tofu",public_images/food101/ramen/food101_ramen_000012.jpg
2432,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,tofu,chicken",public_images/food101/ramen/food101_ramen_000013.jpg
2433,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,fish,rice,spinach",public_images/food101/ramen/food101_ramen_000014.jpg
2434,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,garlic,potato",public_images/food101/ramen/food101_ramen_000015.jpg
2435,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,potato,pasta,beans,beef",public_images/food101/ramen/food101_ramen_000016.jpg
2436,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,tomato,garlic,rice,potato,spinach",public_images/food101/ramen/food101_ramen_000017.jpg
2437,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,pasta,tofu,cheese,shrimp,cream",public_images/food101/ramen/food101_ramen_000018.jpg
2438,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,chicken,garlic,spinach,tomato",public_images/food101/ramen/food101_ramen_000019.jpg
2439,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,avocado,cream",public_images/food101/ramen/food101_ramen_000020.jpg
2440,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,pasta,cheese,tofu,avocado",public_images/food101/ramen/food101_ramen_000021.jpg
2441,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,avocado,spice,cheese,shrimp,spinach",public_images/food101/ramen/food101_ramen_000022.jpg
2442,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,pasta,potato",public_images/food101/ramen/food101_ramen_000023.jpg
2443,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,garlic,potato,spinach",public_images/food101/ramen/food101_ramen_000024.jpg
2444,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,pasta",public_images/food101/ramen/food101_ramen_000025.jpg
2445,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,spice,beef,garlic,cream,cheese",public_images/food101/ramen/food101_ramen_000026.jpg
2446,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,avocado,beans,potato,spinach",public_images/food101/ramen/food101_ramen_000027.jpg
2447,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,spinach,fish,rice,cheese,beef",public_images/food101/ramen/food101_ramen_000028.jpg
2448,ramen,ramen,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,mushroom,pasta,lamb,beef,spinach",public_images/food101/ramen/food101_ramen_000029.jpg
2449,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"lamb,garlic,tofu,pasta,fish",public_images/food101/ravioli/food101_ravioli_000001.jpg
2450,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"shrimp,fish,chicken,egg,chili,spice,avocado",public_images/food101/ravioli/food101_ravioli_000002.jpg
2451,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"tofu,rice,chicken,spice",public_images/food101/ravioli/food101_ravioli_000003.jpg
2452,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,pasta,lamb,chicken",public_images/food101/ravioli/food101_ravioli_000004.jpg
2453,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"fish,shrimp,garlic,spice,mushroom",public_images/food101/ravioli/food101_ravioli_000005.jpg
2454,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"mushroom,tofu,rice,cheese,cream,egg,spinach",public_images/food101/ravioli/food101_ravioli_000006.jpg
2455,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"spinach,beans,egg,chili,shrimp",public_images/food101/ravioli/food101_ravioli_000007.jpg
2456,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"tomato,rice,shrimp,chili,cheese,chicken",public_images/food101/ravioli/food101_ravioli_000008.jpg
2457,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,potato,lamb,tofu,pasta",public_images/food101/ravioli/food101_ravioli_000009.jpg
2458,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"spinach,beef,cream",public_images/food101/ravioli/food101_ravioli_000010.jpg
2459,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"fish,beef,beans,pasta,spice",public_images/food101/ravioli/food101_ravioli_000011.jpg
2460,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cream,tofu,tomato,garlic,rice,spinach,beans",public_images/food101/ravioli/food101_ravioli_000012.jpg
2461,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chicken,beef,cream,garlic,lamb",public_images/food101/ravioli/food101_ravioli_000013.jpg
2462,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"spice,avocado,garlic,tofu,tomato,spinach",public_images/food101/ravioli/food101_ravioli_000014.jpg
2463,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"garlic,spice,rice,potato,chicken",public_images/food101/ravioli/food101_ravioli_000015.jpg
2464,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cheese,fish,beans,shrimp",public_images/food101/ravioli/food101_ravioli_000016.jpg
2465,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chili,mushroom,egg,beans,lamb,chicken",public_images/food101/ravioli/food101_ravioli_000017.jpg
2466,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"fish,chili,mushroom,garlic,spinach,beef,pasta",public_images/food101/ravioli/food101_ravioli_000018.jpg
2467,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cream,egg,beans,cheese,avocado",public_images/food101/ravioli/food101_ravioli_000019.jpg
2468,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"cream,beans,tofu,spice,egg,shrimp,garlic",public_images/food101/ravioli/food101_ravioli_000020.jpg
2469,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,tofu,beans,beef,garlic,chili",public_images/food101/ravioli/food101_ravioli_000021.jpg
2470,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"beans,garlic,tofu,mushroom",public_images/food101/ravioli/food101_ravioli_000022.jpg
2471,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"chicken,shrimp,pasta,egg,beans,mushroom",public_images/food101/ravioli/food101_ravioli_000023.jpg
2472,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"tomato,garlic,fish",public_images/food101/ravioli/food101_ravioli_000024.jpg
2473,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,tomato,garlic,tofu",public_images/food101/ravioli/food101_ravioli_000025.jpg
2474,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"beans,lamb,beef,spice",public_images/food101/ravioli/food101_ravioli_000026.jpg
2475,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"spice,pasta,avocado,cheese",public_images/food101/ravioli/food101_ravioli_000027.jpg
2476,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"potato,chili,beef",public_images/food101/ravioli/food101_ravioli_000028.jpg
2477,ravioli,ravioli,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"lamb,cream,garlic,potato,tomato,mushroom,cheese",public_images/food101/ravioli/food101_ravioli_000029.jpg
2478,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"pasta,avocado,fish,rice",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000001.jpg
2479,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"spice,lamb,chicken,beef",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000002.jpg
2480,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"cheese,shrimp,chicken,tofu,spice,spinach",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000003.jpg
2481,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"tofu,egg,shrimp",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000004.jpg
2482,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"spice,shrimp,cheese,cream",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000005.jpg
2483,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"mushroom,beans,egg,cheese",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000006.jpg
2484,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"spice,cheese,spinach,lamb",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000007.jpg
2485,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"fish,spice,beans,cream,lamb",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000008.jpg
2486,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,mushroom,cheese,tofu,chicken,spinach",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000009.jpg
2487,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"fish,shrimp,cheese,lamb,mushroom,beef",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000010.jpg
2488,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"fish,pasta,tomato",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000011.jpg
2489,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"shrimp,spinach,chicken",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000012.jpg
2490,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"garlic,chili,beef,tomato,avocado",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000013.jpg
2491,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"chicken,beef,mushroom,beans,potato,lamb,tomato",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000014.jpg
2492,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"chili,spice,pasta",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000015.jpg
2493,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,fish,avocado,beans,potato",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000016.jpg
2494,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"mushroom,beef,avocado,lamb",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000017.jpg
2495,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"avocado,chicken,spinach",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000018.jpg
2496,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"pasta,shrimp,lamb,rice",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000019.jpg
2497,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"garlic,chicken,beans,egg,potato,tofu,tomato",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000020.jpg
2498,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"beef,fish,chili",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000021.jpg
2499,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"shrimp,mushroom,avocado,potato,cheese,chicken,beans",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000022.jpg
2500,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"cream,fish,egg,cheese",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000023.jpg
2501,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"tofu,fish,potato,egg,beef,beans",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000024.jpg
2502,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"chicken,pasta,spinach,potato,rice,cream,avocado",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000025.jpg
2503,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"lamb,cheese,spinach,potato,spice,cream,beans",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000026.jpg
2504,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"beef,egg,tomato,cream,cheese,lamb,spice",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000027.jpg
2505,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"egg,cheese,tomato,potato,rice",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000028.jpg
2506,red_velvet_cake,red_velvet_cake,,,Unknown,Dessert,Unknown,food101,dataset_label+heuristic_metadata,,,"pasta,garlic,tofu,mushroom",public_images/food101/red_velvet_cake/food101_red_velvet_cake_000029.jpg
2507,risotto,risotto,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,cream,garlic,avocado,shrimp,tomato,spice",public_images/food101/risotto/food101_risotto_000001.jpg
2508,risotto,risotto,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,cream,chili,tofu",public_images/food101/risotto/food101_risotto_000002.jpg
2509,risotto,risotto,,,Unknown,Main,Unknown,food101,dataset_label+heuristic_metadata,,,"rice,cream,tomato",public_images/food101/risotto/food101_risotto_000003.jpg
